Unnamed: 0,celex
3213,31986R1346
3214,31986R1347
3215,31986R1348
3216,31986R1349
3217,31986R1350
3218,31986R1352
3219,31986R1353
3220,31986R1355
3221,31986R1356
3222,31986R1393
3223,31986R1420
3224,31986R1443
3225,31986R1444
3226,31986R1445
3227,31986R1446
3228,31986R1447
3229,31986R1448
3230,31986R1449
3231,31986R1450
3232,31986R1452
3233,31986R1454
3234,31986R1457
3235,31986R1459
3236,31986R1461
3237,31986R1463
3238,31986R1464
3239,31986R1468
3240,31986R1469
3241,31986R1470
3242,31986R1471
3243,31986R1473
3244,31986R1474
3245,31986R1475
3246,31986R1542
3247,31986R1543
3248,31986R1576
3249,31986R1577
3250,31986R1579
3251,31986R1584
3252,31986R1586
3253,31986R1606
3254,31986R1607
3255,31986R1628
3256,31986R1645
3257,31986R1647
3258,31986R1648
3259,31986R1649
3260,31986R1653
3261,31986R1654
3262,31986R1708
3263,31986R1709
3264,31986R1710
3265,31986R1711
3266,31986R1726
3267,31986R1727
3268,31986R1797
3269,31986R1798
3270,31986R1799
3271,31986R1800
3272,31986R1839
3273,31986R1909
3274,31986R1910
3275,31986R1945
3276,31986R1947
3277,31986R1985
3278,31986R2009
3279,31986R2054
3280,31986R2055
3281,31986R2058
3282,31986R2059
3283,31986R2060
3284,31986R2061
3285,31986R2062
3286,31986R2143
3287,31986R2224
3288,31986R2239
3289,31986R2270
3290,31986R2271
3291,31986R2272
3292,31986R2273
3293,31986R2274
3294,31986R2275
3295,31986R2276
3296,31986R2277
3297,31986R2295
3298,31986R2336
3299,31986R2355
3300,31986R2356
3301,31986R2357
3302,31986R2373
3303,31986R2376
3304,31986R2377
3305,31986R2458
3306,31986R2473
3307,31986R2610
3308,31986R2794
3309,31986R2823
3310,31986R2824
3311,31986R2825
3312,31986R2882
3313,31986R2913
3314,31986R2914
3315,31986R2930
3316,31986R3069
3317,31986R3070
3318,31986R3127
3319,31986R3130
3320,31986R3220
3321,31986R3283
3322,31986R3284
3323,31986R3285
3324,31986R3363
3325,31986R3386
3326,31986R3387
3327,31986R3456
3328,31986R3457
3329,31986R3458
3330,31986R3459
3331,31986R3478
3332,31986R3479
3333,31986R3480
3334,31986R3495
3335,31986R3503
3336,31986R3513
3337,31986R3528
3338,31986R3529
3339,31986R3550
3340,31986R3551
3341,31986R3606
3342,31986R3618
3343,31986R3678
3344,31986R3707
3345,31986R3741
3346,31986R3742
3347,31986R3743
3348,31986R3744
3349,31986R3745
3350,31986R3760
3351,31986R3762
3352,31986R3809
3353,31986R3810
3354,31986R3811
3355,31986R3841
3356,31986R3842
3357,31986R3877
3358,31986R3878
3359,31986R3898
3360,31986R3899
3361,31986R3900
3362,31986R3926
3363,31986R3927
3364,31986R3929
3365,31986R3972
3366,31986R3973
3367,31986R3974
3368,31986R4007
3369,31986R4008
3370,31986R4009
3371,31986R4010
3372,31986R4011
3373,31986R4012
3374,31986R4013
3375,31986R4016
3376,31986R4017
3377,31986R4018
3378,31986R4019
3379,31986R4020
3380,31986R4021
3381,31986R4022
3382,31986R4023
3383,31986R4028
3384,31986R4042
3385,31986R4043
3386,31986R4049
3387,31986R4050
3388,31986R4053
3389,31986R4054
3390,31986R4055
3391,31986R4056
3392,31986R4057
3393,31986R4058
3394,31986R4059
3395,31986R4065
3396,31986R4066
3397,31986R4111
3398,31986R4112
3399,31986R4113
3400,31986R4114
3401,31986R4115
3402,31986R4116
3403,31986R4117
3404,31986R4118
3405,31986R4119
3406,31986R4120
3407,31986R4121
3408,31986R4122
3409,31986R4123
3410,31986R4124
3411,31986R4125
3412,31986R4126
3413,31986R4127
3414,31986R4130
3415,31986R4135
3416,31986R4136
3417,31987L0018
3418,31987L0019
3419,31987L0020
3420,31987L0021
3421,31987L0022
3422,31987L0053
3423,31987L0054
3424,31987L0055
3425,31987L0056
3426,31987L0064
3427,31987L0101
3428,31987L0102
3429,31987L0198
3430,31987L0216
3431,31987L0217
3432,31987L0219
3433,31987L0343
3434,31987L0344
3435,31987L0345
3436,31987L0354
3437,31987L0355
3438,31987L0356
3439,31987L0357
3440,31987L0358
3441,31987L0372
3442,31987L0374
3443,31987L0402
3444,31987L0403
3445,31987L0404
3446,31987L0405
3447,31987L0519
3448,31987L0540
3449,31987R0229
3450,31987R0231
3451,31987R0252
3452,31987R0253
3453,31987R0410
3454,31987R0411
3455,31987R0428
3456,31987R0430
3457,31987R0467
3458,31987R0476
3459,31987R0499
3460,31987R0536
3461,31987R0539
3462,31987R0559
3463,31987R0560
3464,31987R0561
3465,31987R0644
3466,31987R0655
3467,31987R0678
3468,31987R0686
3469,31987R0750
3470,31987R0756
3471,31987R0757
3472,31987R0758
3473,31987R0759
3474,31987R0760
3475,31987R0773
3476,31987R0794
3477,31987R0795
3478,31987R0796
3479,31987R0797
3480,31987R0798
3481,31987R0799
3482,31987R0800
3483,31987R0802
3484,31987R0822
3485,31987R0823
3486,31987R0847
3487,31987R0848
3488,31987R0849
3489,31987R0850
3490,31987R0851
3491,31987R0910
3492,31987R0913
3493,31987R0945
3494,31987R0991
3495,31987R0992
3496,31987R0993
3497,31987R0994
3498,31987R0995
3499,31987R0996
3500,31987R1033
3501,31987R1034
3502,31987R1154
3503,31987R1171
3504,31987R1316
3505,31987R1343
3506,31987R1389
3507,31987R1390
3508,31987R1421
3509,31987R1422
3510,31987R1438
3511,31987R1448
3512,31987R1449
3513,31987R1450
3514,31987R1498
3515,31987R1512
3516,31987R1513
3517,31987R1580
3518,31987R1623
3519,31987R1624
3520,31987R1625
3521,31987R1636
3522,31987R1637
3523,31987R1639
3524,31987R1674
3525,31987R1708
3526,31987R1709
3527,31987R1721
3528,31987R1722
3529,31987R1760
3530,31987R1761
3531,31987R1799
3532,31987R1820
3533,31987R1821
3534,31987R1823
3535,31987R1824
3536,31987R1828
3537,31987R1861
3538,31987R1862
3539,31987R1866
3540,31987R1867
3541,31987R1868
3542,31987R1878
3543,31987R1879
3544,31987R1889
3545,31987R1890
3546,31987R1891
3547,31987R1893
3548,31987R1894
3549,31987R1898
3550,31987R1900
3551,31987R1901
3552,31987R1902
3553,31987R1904
3554,31987R1907
3555,31987R1909
3556,31987R1912
3557,31987R1914
3558,31987R1915
3559,31987R1916
3560,31987R1917
3561,31987R1921
3562,31987R1923
3563,31987R1925
3564,31987R1926
3565,31987R1927
3566,31987R1928
3567,31987R1930
3568,31987R1957
3569,31987R1960
3570,31987R1962
3571,31987R1963
3572,31987R1965
3573,31987R1968
3574,31987R1971
3575,31987R1972
3576,31987R1973
3577,31987R1974
3578,31987R1975
3579,31987R2094
3580,31987R2096
3581,31987R2113
3582,31987R2114
3583,31987R2143
3584,31987R2144
3585,31987R2150
3586,31987R2177
3587,31987R2273
3588,31987R2275
3589,31987R2358
3590,31987R2381
3591,31987R2459
3592,31987R2460
3593,31987R2461
3594,31987R2462
3595,31987R2463
3596,31987R2464
3597,31987R2573
3598,31987R2658
3599,31987R2842
3600,31987R2896
3601,31987R2997
3602,31987R2998
3603,31987R3144
3604,31987R3145
3605,31987R3146
3606,31987R3156
3607,31987R3157
3608,31987R3158
3609,31987R3159
3610,31987R3183
3611,31987R3252
3612,31987R3367
3613,31987R3368
3614,31987R3390
3615,31987R3391
3616,31987R3443
3617,31987R3447
3618,31987R3462
3619,31987R3463
3620,31987R3544
3621,31987R3618
3622,31987R3619
3623,31987R3620
3624,31987R3635
3625,31987R3636
3626,31987R3686
3627,31987R3705
3628,31987R3706
3629,31987R3730
3630,31987R3747
3631,31987R3759
3632,31987R3782
3633,31987R3785
3634,31987R3805
3635,31987R3808
3636,31987R3877
3637,31987R3904
3638,31987R3905
3639,31987R3906
3640,31987R3907
3641,31987R3908
3642,31987R3909
3643,31987R3910
3644,31987R3911
3645,31987R3912
3646,31987R3946
3647,31987R3947
3648,31987R3948
3649,31987R3949
3650,31987R3950
3651,31987R3952
3652,31987R3955
3653,31987R3975
3654,31987R3976
3655,31987R4068
3656,31987R4070
3657,31987R4072
3658,31987R4073
3659,31987R4074
3660,31987R4075
3661,31987R4076
3662,31987R4077
3663,31987R4078
3664,31987R4079
3665,31987R4080
3666,31987R4081
3667,31987R4082
3668,31987R4083
3669,31987R4084
3670,31987R4085
3671,31987R4086
3672,31987R4087
3673,31987R4088
3674,31987R4089
3675,31987R4093
3676,31987R4094
3677,31987R4095
3678,31987R4096
3679,31987R4097
3680,31987R4098
3681,31987R4099
3682,31987R4100
3683,31987R4101
3684,31987R4102
3685,31987R4103
3686,31987R4104
3687,31987R4108
3688,31987R4109
3689,31987R4143
3690,31987R4144
3691,31987R4145
3692,31987R4146
3693,31987R4147
3694,31987R4148
3695,31987R4149
3696,31987R4150
3697,31987R4162
3698,31987R4163
3699,31987R4164
3700,31987R4165
3701,31987R4166
3702,31987R4167
3703,31987R4168
3704,31987R4169
3705,31987R4170
3706,31987R4171
3707,31987R4172
3708,31987R4173
3709,31987R4174
3710,31987R4175
3711,31987R4176
3712,31987R4177
3713,31987R4178
3714,31987R4179
3715,31987R4180
3716,31987R4181
3717,31987R4182
3718,31987R4183
3719,31987R4184
3720,31987R4185
3721,31987R4186
3722,31987R4187
3723,31987R4188
3724,31987R4189
3725,31988L0014
3726,31988L0076
3727,31988L0077
3728,31988L0146
3729,31988L0180
3730,31988L0181
3731,31988L0182
3732,31988L0183
3733,31988L0218
3734,31988L0220
3735,31988L0288
3736,31988L0289
3737,31988L0295
3738,31988L0297
3739,31988L0314
3740,31988L0315
3741,31988L0316
3742,31988L0320
3743,31988L0331
3744,31988L0332
3745,31988L0344
3746,31988L0357
3747,31988L0359
3748,31988L0361
3749,31988L0364
3750,31988L0378
3751,31988L0379
3752,31988L0380
3753,31988L0388
3754,31988L0406
3755,31988L0407
3756,31988L0409
3757,31988L0449
3758,31988L0572
3759,31988L0593
3760,31988L0599
3761,31988L0627
3762,31988L0642
3763,31988L0657
3764,31988L0658
3765,31988L0659
3766,31988L0660
3767,31988L0661
3768,31988L0663
3769,31988L0664
3770,31988L0665
3771,31988L0667
3772,31988R0223
3773,31988R0224
3774,31988R0232
3775,31988R0233
3776,31988R0234
3777,31988R0249
3778,31988R0388
3779,31988R0490
3780,31988R0499
3781,31988R0500
3782,31988R0571
3783,31988R0668
3784,31988R0669
3785,31988R0677
3786,31988R0744
3787,31988R0768
3788,31988R0769
3789,31988R0785
3790,31988R0786
3791,31988R0884
3792,31988R0885
3793,31988R1008
3794,31988R1009
3795,31988R1010
3796,31988R1011
3797,31988R1012
3798,31988R1013
3799,31988R1023
3800,31988R1024
3801,31988R1030
3802,31988R1031
3803,31988R1045
3804,31988R1058
3805,31988R1059
3806,31988R1094
3807,31988R1096
3808,31988R1097
3809,31988R1098
3810,31988R1101
3811,31988R1104
3812,31988R1107
3813,31988R1108
3814,31988R1109
3815,31988R1113
3816,31988R1114
3817,31988R1115
3818,31988R1117
3819,31988R1118
3820,31988R1119
3821,31988R1137
3822,31988R1200
3823,31988R1201
3824,31988R1261
3825,31988R1314
3826,31988R1315
3827,31988R1378
3828,31988R1441
3829,31988R1442
3830,31988R1471
3831,31988R1493
3832,31988R1494
3833,31988R1522
3834,31988R1523
3835,31988R1539
3836,31988R1598
3837,31988R1599
3838,31988R1600
3839,31988R1613
3840,31988R1629
3841,31988R1685
3842,31988R1686
3843,31988R1706
3844,31988R1707
3845,31988R1708
3846,31988R1779
3847,31988R1811
3848,31988R1836
3849,31988R1840
3850,31988R1841
3851,31988R1842
3852,31988R1867
3853,31988R1870
3854,31988R1957
3855,31988R1958
3856,31988R1969
3857,31988R1990
3858,31988R1991
3859,31988R2048
3860,31988R2049
3861,31988R2051
3862,31988R2052
3863,31988R2053
3864,31988R2054
3865,31988R2065
3866,31988R2066
3867,31988R2177
3868,31988R2210
3869,31988R2211
3870,31988R2213
3871,31988R2217
3872,31988R2219
3873,31988R2221
3874,31988R2222
3875,31988R2223
3876,31988R2224
3877,31988R2229
3878,31988R2230
3879,31988R2233
3880,31988R2234
3881,31988R2238
3882,31988R2239
3883,31988R2241
3884,31988R2242
3885,31988R2248
3886,31988R2249
3887,31988R2250
3888,31988R2251
3889,31988R2253
3890,31988R2254
3891,31988R2255
3892,31988R2257
3893,31988R2258
3894,31988R2262
3895,31988R2263
3896,31988R2264
3897,31988R2266
3898,31988R2267
3899,31988R2268
3900,31988R2423
3901,31988R2426
3902,31988R2427
3903,31988R2497
3904,31988R2503
3905,31988R2504
3906,31988R2507
3907,31988R2508
3908,31988R2962
3909,31988R2964
3910,31988R3004
3911,31988R3005
3912,31988R3175
3913,31988R3189
3914,31988R3206
3915,31988R3207
3916,31988R3208
3917,31988R3210
3918,31988R3222
3919,31988R3223
3920,31988R3224
3921,31988R3288
3922,31988R3459
3923,31988R3460
3924,31988R3468
3925,31988R3484
3926,31988R3551
3927,31988R3552
3928,31988R3584
3929,31988R3585
3930,31988R3586
3931,31988R3587
3932,31988R3588
3933,31988R3589
3934,31988R3590
3935,31988R3631
3936,31988R3632
3937,31988R3696
3938,31988R3698
3939,31988R3699
3940,31988R3771
3941,31988R3837
3942,31988R3838
3943,31988R3875
3944,31988R3880
3945,31988R3983
3946,31988R3984
3947,31988R4014
3948,31988R4015
3949,31988R4016
3950,31988R4047
3951,31988R4048
3952,31988R4073
3953,31988R4075
3954,31988R4076
3955,31988R4077
3956,31988R4078
3957,31988R4097
3958,31988R4100
3959,31988R4101
3960,31988R4102
3961,31988R4105
3962,31988R4106
3963,31988R4107
3964,31988R4108
3965,31988R4130
3966,31988R4132
3967,31988R4151
3968,31988R4152
3969,31988R4153
3970,31988R4154
3971,31988R4181
3972,31988R4182
3973,31988R4183
3974,31988R4184
3975,31988R4185
3976,31988R4186
3977,31988R4187
3978,31988R4188
3979,31988R4189
3980,31988R4190
3981,31988R4191
3982,31988R4192
3983,31988R4217
3984,31988R4218
3985,31988R4219
3986,31988R4220
3987,31988R4221
3988,31988R4222
3989,31988R4223
3990,31988R4224
3991,31988R4225
3992,31988R4226
3993,31988R4227
3994,31988R4228
3995,31988R4229
3996,31988R4230
3997,31988R4231
3998,31988R4232
3999,31988R4233
4000,31988R4234
4001,31988R4235
4002,31988R4236
4003,31988R4237
4004,31988R4238
4005,31988R4239
4006,31988R4240
4007,31988R4241
4008,31988R4242
4009,31988R4243
4010,31988R4244
4011,31988R4245
4012,31988R4247
4013,31988R4250
4014,31988R4252
4015,31988R4253
4016,31988R4254
4017,31988R4255
4018,31988R4256
4019,31988R4257
4020,31988R4258
4021,31988R4259
4022,31988R4264
4023,31988R4265
4024,31988R4266
4025,31988R4267
4026,31988R4268
4027,31988R4269
4028,31988R4270
4029,31988R4271
4030,31988R4272
4031,31988R4273
4032,31988R4274
4033,31988R4275
4034,31988R4276
4035,31988R4277
4036,31988R4278
4037,31988R4279
4038,31988R4280
4039,31988R4281
4040,31988R4282
4041,31988R4283
4042,31989L0047
4043,31989L0048
4044,31989L0104
4045,31989L0105
4046,31989L0106
4047,31989L0107
4048,31989L0108
4049,31989L0109
4050,31989L0117
4051,31989L0173
4052,31989L0194
4053,31989L0227
4054,31989L0235
4055,31989L0284
4056,31989L0297
4057,31989L0298
4058,31989L0299
4059,31989L0336
4060,31989L0338
4061,31989L0341
4062,31989L0342
4063,31989L0343
4064,31989L0344
4065,31989L0359
4066,31989L0360
4067,31989L0361
4068,31989L0366
4069,31989L0381
4070,31989L0391
4071,31989L0392
4072,31989L0393
4073,31989L0394
4074,31989L0395
4075,31989L0396
4076,31989L0397
4077,31989L0398
4078,31989L0437
4079,31989L0438
4080,31989L0439
4081,31989L0440
4082,31989L0458
4083,31989L0459
4084,31989L0460
4085,31989L0461
4086,31989L0463
4087,31989L0465
4088,31989L0530
4089,31989L0552
4090,31989L0556
4091,31989L0592
4092,31989L0594
4093,31989L0595
4094,31989L0604
4095,31989L0608
4096,31989L0617
4097,31989L0622
4098,31989L0629
4099,31989L0646
4100,31989L0647
4101,31989L0654
4102,31989L0655
4103,31989L0656
4104,31989L0662
4105,31989L0665
4106,31989L0666
4107,31989L0667
4108,31989L0676
4109,31989L0677
4110,31989L0678
4111,31989L0679
4112,31989L0680
4113,31989L0681
4114,31989L0682
4115,31989L0684
4116,31989L0686
4117,31989R0428
4118,31989R0451
4119,31989R0503
4120,31989R0530
4121,31989R0542
4122,31989R0571
4123,31989R0573
4124,31989R0574
4125,31989R0591
4126,31989R0655
4127,31989R0727
4128,31989R0728
4129,31989R0762
4130,31989R0763
4131,31989R0765
4132,31989R0767
4133,31989R0768
4134,31989R0789
4135,31989R0807
4136,31989R0885
4137,31989R0886
4138,31989R0967
4139,31989R1009
4140,31989R1010
4141,31989R1023
4142,31989R1053
4143,31989R1069
4144,31989R1100
4145,31989R1101
4146,31989R1111
4147,31989R1112
4148,31989R1113
4149,31989R1118
4150,31989R1119
4151,31989R1120
4152,31989R1122
4153,31989R1123
4154,31989R1124
4155,31989R1125
4156,31989R1130
4157,31989R1191
4158,31989R1213
4159,31989R1214
4160,31989R1215
4161,31989R1217
4162,31989R1219
4163,31989R1220
4164,31989R1225
4165,31989R1227
4166,31989R1228
4167,31989R1232
4168,31989R1234
4169,31989R1235
4170,31989R1236
4171,31989R1238
4172,31989R1240
4173,31989R1244
4174,31989R1245
4175,31989R1246
4176,31989R1247
4177,31989R1248
4178,31989R1249
4179,31989R1250
4180,31989R1251
4181,31989R1252
4182,31989R1254
4183,31989R1270
4184,31989R1292
4185,31989R1293
4186,31989R1305
4187,31989R1389
4188,31989R1390
4189,31989R1391
4190,31989R1522
4191,31989R1534
4192,31989R1552
4193,31989R1553
4194,31989R1576
4195,31989R1577
4196,31989R1609
4197,31989R1610
4198,31989R1612
4199,31989R1613
4200,31989R1614
4201,31989R1616
4202,31989R1638
4203,31989R1656
4204,31989R1672
4205,31989R1711
4206,31989R1726
4207,31989R1750
4208,31989R1751
4209,31989R1752
4210,31989R1769
4211,31989R1787
4212,31989R1788
4213,31989R1806
4214,31989R1807
4215,31989R1809
4216,31989R1834
4217,31989R1836
4218,31989R1854
4219,31989R1855
4220,31989R1877
4221,31989R1878
4222,31989R1879
4223,31989R1968
4224,31989R1970
4225,31989R2011
4226,31989R2043
4227,31989R2044
4228,31989R2045
4229,31989R2135
4230,31989R2137
4231,31989R2188
4232,31989R2189
4233,31989R2219
4234,31989R2229
4235,31989R2279
4236,31989R2280
4237,31989R2299
4238,31989R2332
4239,31989R2369
4240,31989R2393
4241,31989R2394
4242,31989R2395
4243,31989R2396
4244,31989R2411
4245,31989R2428
4246,31989R2429
4247,31989R2838
4248,31989R2839
4249,31989R2840
4250,31989R2841
4251,31989R2842
4252,31989R2843
4253,31989R2901
4254,31989R2902
4255,31989R3013
4256,31989R3043
4257,31989R3171
4258,31989R3172
4259,31989R3173
4260,31989R3174
4261,31989R3208
4262,31989R3209
4263,31989R3226
4264,31989R3227
4265,31989R3228
4266,31989R3229
4267,31989R3230
4268,31989R3231
4269,31989R3312
4270,31989R3365
4271,31989R3379
4272,31989R3380
4273,31989R3381
4274,31989R3393
4275,31989R3394
4276,31989R3409
4277,31989R3410
4278,31989R3411
4279,31989R3412
4280,31989R3413
4281,31989R3424
4282,31989R3425
4283,31989R3426
4284,31989R3427
4285,31989R3465
4286,31989R3466
4287,31989R3488
4288,31989R3528
4289,31989R3529
4290,31989R3530
4291,31989R3606
4292,31989R3607
4293,31989R3608
4294,31989R3609
4295,31989R3691
4296,31989R3692
4297,31989R3693
4298,31989R3704
4299,31989R3705
4300,31989R3706
4301,31989R3707
4302,31989R3710
4303,31989R3722
4304,31989R3723
4305,31989R3730
4306,31989R3754
4307,31989R3755
4308,31989R3808
4309,31989R3845
4310,31989R3846
4311,31989R3847
4312,31989R3848
4313,31989R3879
4314,31989R3883
4315,31989R3889
4316,31989R3890
4317,31989R3891
4318,31989R3892
4319,31989R3893
4320,31989R3896
4321,31989R3897
4322,31989R3898
4323,31989R3899
4324,31989R3900
4325,31989R3903
4326,31989R3904
4327,31989R3905
4328,31989R3906
4329,31989R4003
4330,31989R4040
4331,31989R4041
4332,31989R4042
4333,31989R4043
4334,31989R4044
4335,31989R4045
4336,31989R4046
4337,31989R4058
4338,31989R4059
4339,31989R4060
4340,31989R4061
4341,31989R4062
4342,31989R4063
4343,31989R4064
4344,31990L0044
4345,31990L0088
4346,31990L0120
4347,31990L0167
4348,31990L0168
4349,31990L0211
4350,31990L0220
4351,31990L0232
4352,31990L0239
4353,31990L0269
4354,31990L0270
4355,31990L0314
4356,31990L0364
4357,31990L0365
4358,31990L0366
4359,31990L0384
4360,31990L0385
4361,31990L0387
4362,31990L0394
4363,31990L0396
4364,31990L0398
4365,31990L0404
4366,31990L0422
4367,31990L0423
4368,31990L0425
4369,31990L0426
4370,31990L0427
4371,31990L0428
4372,31990L0429
4373,31990L0434
4374,31990L0435
4375,31990L0476
4376,31990L0486
4377,31990L0487
4378,31990L0488
4379,31990L0496
4380,31990L0504
4381,31990L0531
4382,31990L0539
4383,31990L0544
4384,31990L0547
4385,31990L0604
4386,31990L0605
4387,31990L0618
4388,31990L0619
4389,31990L0642
4390,31990L0650
4391,31990L0652
4392,31990L0654
4393,31990L0657
4394,31990L0658
4395,31990L0659
4396,31990L0660
4397,31990L0667
4398,31990L0675
4399,31990L0676
4400,31990L0677
4401,31990L0679
4402,31990L0684
4403,31990R0200
4404,31990R0201
4405,31990R0203
4406,31990R0310
4407,31990R0386
4408,31990R0456
4409,31990R0457
4410,31990R0474
4411,31990R0610
4412,31990R0638
4413,31990R0639
4414,31990R0640
4415,31990R0641
4416,31990R0642
4417,31990R0643
4418,31990R0714
4419,31990R0715
4420,31990R0716
4421,31990R0717
4422,31990R0726
4423,31990R0727
4424,31990R0728
4425,31990R0737
4426,31990R0752
4427,31990R0753
4428,31990R0837
4429,31990R0866
4430,31990R0867
4431,31990R1052
4432,31990R1053
4433,31990R1054
4434,31990R1115
4435,31990R1181
4436,31990R1186
4437,31990R1187
4438,31990R1188
4439,31990R1193
4440,31990R1195
4441,31990R1196
4442,31990R1197
4443,31990R1198
4444,31990R1199
4445,31990R1200
4446,31990R1201
4447,31990R1202
4448,31990R1235
4449,31990R1236
4450,31990R1237
4451,31990R1255
4452,31990R1256
4453,31990R1274
4454,31990R1275
4455,31990R1322
4456,31990R1323
4457,31990R1324
4458,31990R1325
4459,31990R1327
4460,31990R1328
4461,31990R1329
4462,31990R1340
4463,31990R1345
4464,31990R1346
4465,31990R1348
4466,31990R1349
4467,31990R1360
4468,31990R1370
4469,31990R1373
4470,31990R1419
4471,31990R1434
4472,31990R1436
4473,31990R1437
4474,31990R1454
4475,31990R1654
4476,31990R1656
4477,31990R1715
4478,31990R1716
4479,31990R1730
4480,31990R1794
4481,31990R1799
4482,31990R1925
4483,31990R1926
4484,31990R1927
4485,31990R1928
4486,31990R1929
4487,31990R1930
4488,31990R1945
4489,31990R1946
4490,31990R1947
4491,31990R1948
4492,31990R1949
4493,31990R1950
4494,31990R2008
4495,31990R2060
4496,31990R2072
4497,31990R2073
4498,31990R2144
4499,31990R2145
4500,31990R2146
4501,31990R2147
4502,31990R2148
4503,31990R2149
4504,31990R2152
4505,31990R2153
4506,31990R2174
4507,31990R2175
4508,31990R2176
4509,31990R2201
4510,31990R2204
4511,31990R2205
4512,31990R2207
4513,31990R2208
4514,31990R2209
4515,31990R2321
4516,31990R2322
4517,31990R2340
4518,31990R2342
4519,31990R2343
4520,31990R2344
4521,31990R2377
4522,31990R2647
4523,31990R2684
4524,31990R2698
4525,31990R2726
4526,31990R2727
4527,31990R2780
4528,31990R2781
4529,31990R2913
4530,31990R2935
4531,31990R3037
4532,31990R3069
4533,31990R3070
4534,31990R3071
4535,31990R3072
4536,31990R3073
4537,31990R3117
4538,31990R3151
4539,31990R3152
4540,31990R3153
4541,31990R3155
4542,31990R3156
4543,31990R3193
4544,31990R3202
4545,31990R3203
4546,31990R3211
4547,31990R3230
4548,31990R3232
4549,31990R3257
4550,31990R3258
4551,31990R3259
4552,31990R3273
4553,31990R3274
4554,31990R3275
4555,31990R3346
4556,31990R3347
4557,31990R3348
4558,31990R3359
4559,31990R3400
4560,31990R3401
4561,31990R3402
4562,31990R3403
4563,31990R3404
4564,31990R3412
4565,31990R3413
4566,31990R3491
4567,31990R3494
4568,31990R3499
4569,31990R3521
4570,31990R3523
4571,31990R3557
4572,31990R3568
4573,31990R3570
4574,31990R3571
4575,31990R3572
4576,31990R3573
4577,31990R3574
4578,31990R3575
4579,31990R3577
4580,31990R3610
4581,31990R3611
4582,31990R3677
4583,31990R3703
4584,31990R3704
4585,31990R3705
4586,31990R3729
4587,31990R3730
4588,31990R3731
4589,31990R3733
4590,31990R3831
4591,31990R3832
4592,31990R3833
4593,31990R3834
4594,31990R3835
4595,31990R3837
4596,31990R3838
4597,31990R3839
4598,31990R3840
4599,31990R3841
4600,31990R3842
4601,31990R3843
4602,31990R3913
4603,31990R3914
4604,31990R3915
4605,31990R3916
4606,31990R3921
4607,31990R3922
4608,31990R3923
4609,31990R3924
4610,31990R3925
4611,31990R3939
4612,31990R3940
4613,31990R3941
4614,31990R3942
4615,31990R3944
4616,31991L0060
4617,31991L0067
4618,31991L0068
4619,31991L0069
4620,31991L0132
4621,31991L0148
4622,31991L0156
4623,31991L0157
4624,31991L0173
4625,31991L0174
4626,31991L0191
4627,31991L0224
4628,31991L0225
4629,31991L0226
4630,31991L0238
4631,31991L0250
4632,31991L0263
4633,31991L0266
4634,31991L0287
4635,31991L0296
4636,31991L0308
4637,31991L0328
4638,31991L0338
4639,31991L0339
4640,31991L0342
4641,31991L0368
4642,31991L0371
4643,31991L0382
4644,31991L0383
4645,31991L0414
4646,31991L0439
4647,31991L0440
4648,31991L0441
4649,31991L0477
4650,31991L0492
4651,31991L0493
4652,31991L0494
4653,31991L0495
4654,31991L0496
4655,31991L0497
4656,31991L0498
4657,31991L0499
4658,31991L0533
4659,31991L0542
4660,31991L0628
4661,31991L0630
4662,31991L0670
4663,31991L0671
4664,31991L0672
4665,31991L0673
4666,31991L0674
4667,31991L0675
4668,31991L0680
4669,31991L0681
4670,31991L0682
4671,31991L0683
4672,31991L0685
4673,31991L0687
4674,31991L0688
4675,31991R0196
4676,31991R0197
4677,31991R0283
4678,31991R0294
4679,31991R0295
4680,31991R0296
4681,31991R0297
4682,31991R0305
4683,31991R0307
4684,31991R0420
4685,31991R0455
4686,31991R0456
4687,31991R0513
4688,31991R0524
4689,31991R0542
4690,31991R0596
4691,31991R0597
4692,31991R0598
4693,31991R0599
4694,31991R0613
4695,31991R0664
4696,31991R0665
4697,31991R0717
4698,31991R0718
4699,31991R0719
4700,31991R0720
4701,31991R0721
4702,31991R0728
4703,31991R0729
4704,31991R0730
4705,31991R0811
4706,31991R1004
4707,31991R1030
4708,31991R1134
4709,31991R1135
4710,31991R1177
4711,31991R1194
4712,31991R1284
4713,31991R1295
4714,31991R1357
4715,31991R1382
4716,31991R1515
4717,31991R1517
4718,31991R1534
4719,31991R1550
4720,31991R1551
4721,31991R1601
4722,31991R1602
4723,31991R1603
4724,31991R1623
4725,31991R1624
4726,31991R1628
4727,31991R1630
4728,31991R1632
4729,31991R1703
4730,31991R1720
4731,31991R1721
4732,31991R1724
4733,31991R1734
4734,31991R1735
4735,31991R1737
4736,31991R1740
4737,31991R1741
4738,31991R1743
4739,31991R1757
4740,31991R1758
4741,31991R1810
4742,31991R1811
4743,31991R1893
4744,31991R1894
4745,31991R1895
4746,31991R1907
4747,31991R1908
4748,31991R1910
4749,31991R1943
4750,31991R2026
4751,31991R2027
4752,31991R2092
4753,31991R2155
4754,31991R2157
4755,31991R2158
4756,31991R2195
4757,31991R2229
4758,31991R2230
4759,31991R2231
4760,31991R2328
4761,31991R2329
4762,31991R2358
4763,31991R2426
4764,31991R2428
4765,31991R2898
4766,31991R2937
